order_id,customer_id,order_date,gross_revenue,cogs,is_size_exchange,order_channel_id
1204,713,2024-03-14,57.18,26.35,0,1
1205,714,2023-07-03,162.98,72.91,0,1
1206,714,2023-08-23,71.54,32.06,0,1
1207,714,2023-12-31,203.12,108.0,0,1
1208,714,2023-09-14,120.02,49.67,0,1
1209,715,2023-07-25,218.37,114.09,0,3
1210,716,2023-10-13,179.05,91.06,0,4
1211,717,2024-02-14,211.27,98.65,0,2
1212,717,2024-04-11,95.15,44.2,0,2
1213,717,2024-08-22,46.54,23.52,0,3
1214,718,2023-03-11,76.34,33.25,0,2
1215,718,2023-05-04,185.44,86.86,0,2
1216,718,2023-08-14,84.42,41.58,0,4
1217,718,2023-08-13,97.57,42.78,0,5
1218,719,2024-07-07,63.51,40.4,1,3
1219,720,2024-01-28,36.73,21.5,1,2
1220,721,2023-11-07,73.73,31.93,0,5
1221,722,2023-04-23,130.85,61.72,0,3
1222,723,2024-07-29,133.67,62.04,0,5
1223,724,2024-09-23,179.13,69.94,0,4
1224,725,2023-05-12,106.05,40.78,0,4
1225,726,2023-12-16,218.59,85.16,0,2
1226,726,2024-06-28,170.36,91.1,0,1
1227,727,2023-03-09,65.03,30.66,0,5
1228,727,2023-11-15,164.97,87.97,0,4
1229,727,2023-06-15,193.11,92.68,0,5
1230,727,2023-06-28,165.48,71.95,0,4
1231,728,2023-04-11,62.51,27.32,0,4
1232,729,2023-12-14,97.42,40.36,0,1
1233,730,2023-03-19,138.77,53.85,0,5
1234,731,2024-02-16,154.3,77.46,0,4
1235,732,2024-08-29,185.21,76.98,0,2
1236,733,2024-10-29,133.31,65.69,0,4
1237,734,2024-02-29,124.32,51.06,0,2
1238,734,2024-08-09,166.91,69.47,0,3
1239,734,2024-12-01,98.95,48.33,0,4
1240,734,2024-10-23,227.61,121.58,0,5
1241,735,2024-08-02,55.48,25.44,0,4
1242,736,2023-11-04,116.8,62.48,0,5
1243,737,2024-02-27,73.1,30.71,0,2
1244,737,2024-05-16,94.03,48.95,0,2
1245,738,2024-04-20,118.85,49.24,0,2
1246,738,2024-07-25,184.91,75.8,0,1
1247,739,2023-02-13,39.01,28.16,1,5
1248,739,2023-05-30,238.13,106.97,0,5
1249,739,2023-06-16,127.32,66.56,0,5
1250,739,2023-10-16,91.93,43.86,0,3
1251,740,2024-05-27,136.34,73.82,0,5
1252,741,2023-09-15,149.97,64.98,0,2
1253,742,2024-02-04,175.19,73.06,0,4
1254,742,2024-11-08,136.68,57.85,0,1
1255,743,2024-08-26,138.36,55.23,0,1
1256,744,2024-05-01,213.58,115.18,0,4
1257,744,2024-09-02,44.64,24.3,0,1
1258,744,2024-11-02,225.12,110.89,0,4
1259,745,2023-02-25,183.04,86.75,0,4
1260,745,2023-06-27,157.68,66.25,0,4
1261,745,2023-07-18,41.73,22.67,0,4
1262,745,2023-11-19,106.2,57.26,0,1
1263,746,2023-08-30,73.04,31.69,0,2
1264,747,2024-10-21,196.63,106.16,0,2
1265,748,2024-02-27,103.23,55.35,0,5
1266,748,2024-09-22,151.39,66.58,0,1
1267,749,2024-09-08,140.85,70.17,0,4
1268,750,2024-10-18,155.28,62.6,0,3
1269,751,2024-10-05,64.39,32.28,0,2
1270,752,2024-10-26,193.22,99.46,0,4
1271,753,2024-05-04,68.36,32.87,0,5
1272,753,2024-07-23,131.19,53.91,0,5
1273,754,2024-01-22,199.76,108.11,0,5
1274,755,2024-10-24,85.02,38.99,0,3
1275,755,2024-12-05,175.96,84.82,0,4
1276,756,2023-06-02,109.39,43.75,0,1
1277,757,2024-03-21,207.45,96.26,0,4
1278,757,2024-06-07,103.35,47.96,0,1
1279,758,2023-05-14,82.72,41.65,0,2
1280,758,2023-09-25,46.33,25.29,0,3
1281,759,2023-08-30,203.78,101.14,0,3
1282,760,2023-01-11,215.52,89.67,0,2
1283,761,2024-03-09,89.84,35.04,0,4
1284,761,2024-08-06,259.28,139.93,0,1
1285,762,2024-09-04,56.02,36.46,1,4
1286,763,2024-02-09,68.14,26.37,0,4
1287,763,2024-07-16,244.67,129.49,0,4
1288,764,2023-05-16,169.29,71.82,0,1
1289,764,2023-10-20,204.52,109.92,0,1
1290,765,2023-10-17,91.06,48.95,0,5
1291,766,2024-03-22,100.22,51.09,0,5
1292,766,2024-09-30,51.71,20.96,0,4
1293,766,2024-06-18,47.89,20.32,0,3
1294,766,2024-10-18,136.01,74.69,0,4
1295,767,2024-05-21,107.39,49.67,0,1
1296,768,2023-06-01,61.38,25.21,0,1
1297,768,2024-01-27,163.91,80.76,0,1
1298,768,2023-08-24,259.56,98.81,0,5
1299,768,2024-01-13,79.73,42.77,0,5
1300,769,2023-09-10,163.46,62.84,0,4
1301,770,2023-05-05,211.46,85.88,0,2
1302,770,2023-11-19,139.89,75.87,0,4
1303,770,2023-11-03,112.47,43.58,0,2
1304,770,2023-11-10,111.48,56.23,0,4
1305,771,2024-08-05,196.07,83.94,0,1
1306,772,2023-03-14,150.4,63.68,0,3
1307,772,2023-05-05,227.52,92.76,0,3
1308,772,2023-10-29,102.69,52.16,0,4
1309,773,2024-10-31,97.25,49.12,0,1
1310,774,2024-09-09,161.47,75.43,0,1
1311,775,2024-02-02,119.04,61.65,0,2
1312,776,2024-03-20,61.27,33.42,0,3
1313,777,2024-10-25,72.14,35.13,0,4
1314,778,2023-10-25,185.27,101.4,0,2
1315,779,2023-11-04,136.54,52.99,0,5
1316,779,2024-04-13,152.34,68.59,0,5
1317,780,2024-04-20,144.48,61.16,0,4
1318,780,2024-05-24,202.91,93.07,0,4
1319,780,2024-12-07,225.44,87.4,0,3
1320,780,2024-09-03,109.07,54.87,0,1
1321,781,2024-04-05,91.39,48.27,0,3
1322,781,2024-05-25,97.05,47.99,0,5
1323,782,2024-03-20,46.02,18.83,0,3
1324,783,2024-02-19,214.02,99.04,0,5
1325,784,2024-09-23,165.8,71.53,0,2
1326,784,2024-12-10,219.51,109.39,0,2
1327,785,2023-07-12,81.62,40.03,0,5
1328,786,2024-10-03,139.25,71.14,0,5
1329,786,2024-11-07,76.54,31.07,0,5
1330,787,2024-03-31,127.51,61.14,0,5
1331,787,2024-11-28,51.2,19.52,0,4
1332,787,2024-10-08,255.49,133.94,0,4
1333,787,2024-11-04,171.08,81.13,0,5
1334,788,2023-10-25,114.94,57.84,0,1
1335,789,2024-05-14,48.33,22.91,0,2
1336,789,2024-09-27,65.73,31.94,0,4
1337,789,2024-11-25,138.63,62.96,0,1
1338,789,2024-07-24,199.77,91.85,0,1
1339,790,2024-03-24,204.09,98.44,0,2
1340,791,2024-04-24,96.34,52.33,0,1
1341,792,2024-10-30,184.3,96.49,0,4
1342,793,2023-10-17,60.08,24.6,0,4
1343,793,2023-12-11,247.47,114.81,0,4
1344,793,2024-01-15,162.5,89.35,0,3
1345,794,2024-01-03,107.48,55.97,0,5
1346,795,2023-02-02,104.1,43.57,0,4
1347,796,2024-05-13,107.17,56.72,0,2
1348,797,2024-06-11,63.22,34.19,0,3
1349,798,2023-04-24,181.79,95.61,0,5
1350,798,2023-06-03,63.19,30.78,0,5
1351,798,2024-01-01,240.42,97.78,0,3
1352,798,2023-08-06,207.63,96.49,0,4
1353,799,2023-04-12,108.65,43.56,0,1
1354,799,2023-11-24,93.97,48.63,0,1
1355,799,2023-08-07,151.11,59.61,0,1
1356,800,2024-01-17,117.63,49.61,0,4
1357,801,2024-06-26,185.31,83.31,0,2
1358,802,2024-06-12,32.49,18.82,1,4
1359,803,2023-03-13,100.09,40.83,0,1
1360,803,2023-09-28,238.55,92.99,0,3
1361,804,2024-10-08,184.84,100.8,0,5
1362,805,2024-07-20,171.27,75.1,0,5
1363,806,2024-06-24,70.7,34.6,0,3
1364,807,2024-10-01,159.11,84.47,0,4
1365,808,2024-02-19,199.17,93.88,0,4
1366,809,2023-05-10,139.64,65.21,0,3
1367,809,2023-12-19,45.15,23.99,0,3
1368,809,2023-10-25,96.91,50.54,0,5
1369,810,2023-11-08,217.72,84.95,0,4
1370,810,2024-04-15,67.24,34.2,0,1
1371,810,2024-08-04,138.72,66.21,0,4
1372,810,2023-12-09,114.58,48.14,0,4
1373,811,2024-08-18,201.51,94.84,0,3
1374,812,2023-12-25,187.64,75.77,0,2
1375,813,2023-09-11,135.38,69.36,0,1
1376,813,2024-04-10,222.26,87.56,0,4
1377,814,2023-03-05,82.59,40.89,0,2
1378,814,2023-08-14,231.84,111.13,0,4
1379,814,2023-09-13,259.23,128.87,0,4
1380,814,2023-12-02,200.98,90.62,0,4
1381,815,2023-06-16,67.25,27.03,0,1
1382,816,2024-06-25,82.21,41.67,0,1
1383,817,2024-01-14,65.78,26.23,0,5
1384,818,2023-10-24,71.83,39.4,0,1
1385,818,2023-11-30,71.27,34.23,0,3
1386,818,2023-12-05,235.59,98.16,0,1
1387,819,2024-05-15,140.82,54.58,0,1
1388,819,2024-11-05,238.06,122.08,0,4
1389,819,2024-10-13,69.22,27.93,0,5
1390,820,2024-10-13,123.59,53.8,0,2
1391,821,2024-09-30,114.19,61.99,0,2
1392,822,2023-10-12,196.54,93.8,0,3
1393,823,2023-11-13,66.66,27.51,0,3
1394,824,2024-08-13,212.53,107.88,0,4
1395,825,2023-01-20,208.83,80.03,0,1
1396,826,2023-09-09,191.81,75.65,0,4
1397,827,2023-11-25,58.75,37.45,1,2
1398,827,2024-03-15,96.58,38.58,0,4
1399,827,2024-01-19,76.99,31.14,0,5
1400,827,2024-02-28,73.93,40.06,0,2
1401,828,2023-06-23,213.2,106.87,0,1
1402,828,2023-10-12,130.82,56.92,0,3
1403,829,2024-01-20,202.41,85.16,0,5
1404,830,2023-08-31,112.38,43.86,0,2
1405,831,2024-02-21,50.06,26.8,0,1
1406,831,2024-11-23,188.52,79.53,0,5
1407,831,2024-08-11,107.01,48.06,0,3
1408,831,2024-04-12,84.76,46.16,0,5
1409,832,2024-01-18,74.43,40.34,0,3
1410,833,2024-07-22,126.31,54.21,0,2
1411,834,2023-01-01,206.32,87.2,0,1
1412,835,2023-12-26,82.23,35.18,0,5
1413,835,2024-06-17,106.14,47.47,0,5
1414,835,2024-02-25,199.52,109.7,0,3
1415,835,2024-09-05,86.39,40.24,0,4
1416,836,2023-11-22,210.45,115.02,0,5
1417,837,2023-10-07,104.79,50.5,0,2
1418,837,2023-12-10,173.93,66.22,0,2
1419,837,2023-11-08,130.9,69.66,0,3
1420,837,2024-05-04,207.74,97.95,0,4
1421,838,2024-10-26,139.26,72.24,0,3
1422,839,2023-05-07,189.81,77.85,0,2
1423,840,2023-01-09,109.83,41.91,0,1
1424,841,2023-10-15,169.11,87.73,0,4
1425,842,2023-08-15,108.52,57.92,0,2
1426,843,2023-08-03,217.25,86.65,0,1
1427,843,2024-01-06,161.39,79.43,0,3
1428,843,2024-01-24,164.33,64.27,0,5
1429,843,2023-10-04,68.03,36.65,0,1
1430,844,2023-08-22,172.56,90.44,0,5
1431,844,2024-03-12,175.18,86.84,0,5
1432,844,2024-05-04,40.43,18.3,0,4
1433,844,2024-03-11,227.85,99.09,0,5
1434,845,2024-02-21,126.65,64.47,0,2
1435,846,2023-08-18,205.72,89.23,0,1
1436,846,2023-10-07,217.69,119.37,0,5
1437,846,2023-11-13,250.71,134.35,0,4
1438,847,2023-07-21,99.39,39.4,0,1
1439,847,2024-01-18,224.91,94.92,0,1
1440,848,2024-04-29,54.53,28.08,0,2
1441,849,2024-09-06,178.72,85.5,0,3
1442,850,2023-02-04,166.34,64.96,0,2
1443,851,2023-02-26,56.51,26.85,0,2
1444,852,2024-01-26,116.94,60.09,0,2
1445,853,2024-04-09,198.99,87.1,0,2
1446,854,2023-01-27,78.68,37.86,0,2
1447,854,2023-10-15,67.72,31.59,0,5
1448,855,2023-12-30,122.81,63.31,0,2
1449,855,2024-06-26,152.89,75.04,0,4
1450,855,2024-04-29,168.41,79.49,0,1
1451,856,2023-05-30,99.02,43.84,0,1
1452,856,2023-12-14,52.61,24.53,0,3
1453,856,2024-01-28,228.91,103.41,0,5
1454,856,2023-08-18,180.92,74.94,0,3
1455,857,2023-03-12,166.59,80.29,0,2
1456,858,2024-08-15,103.74,45.22,0,3
1457,859,2023-08-13,156.78,72.01,0,5
1458,859,2024-03-18,217.6,96.59,0,1
1459,859,2023-12-23,221.74,84.51,0,3
1460,860,2023-01-11,50.25,21.58,0,1
1461,860,2023-10-01,49.66,19.12,0,1
1462,860,2023-04-01,78.31,41.54,0,1
1463,860,2023-08-13,114.76,54.43,0,3
1464,861,2023-07-02,75.81,30.11,0,1
1465,862,2023-05-21,64.42,27.82,0,2
1466,862,2023-12-06,247.06,134.92,0,3
1467,862,2023-11-26,233.25,91.23,0,4
1468,863,2023-05-28,67.89,31.94,0,5
1469,864,2023-11-22,215.97,83.76,0,3
1470,865,2023-07-13,96.48,40.72,0,5
1471,866,2023-10-14,194.01,102.94,0,5
1472,866,2024-05-31,214.02,103.7,0,4
1473,867,2023-06-21,176.48,82.34,0,3
1474,868,2024-04-20,169.69,78.42,0,1
1475,869,2024-04-30,206.21,79.64,0,2
1476,869,2024-09-22,127.1,54.91,0,3
1477,870,2024-01-22,208.71,98.84,0,3
1478,870,2024-05-06,154.14,64.6,0,4
1479,871,2023-02-12,119.57,53.75,0,2
1480,872,2023-11-21,122.3,48.05,0,2
1481,873,2023-10-29,134.74,69.2,0,5
1482,874,2023-04-11,108.04,47.19,0,1
1483,875,2023-09-14,164.62,82.3,0,2
1484,876,2024-07-10,46.49,24.17,0,5
1485,877,2024-02-18,188.83,72.14,0,5
1486,878,2023-06-02,84.83,35.26,0,5
1487,878,2024-01-19,206.68,103.92,0,5
1488,878,2023-10-28,214.22,92.8,0,1
1489,878,2023-08-19,209.43,104.43,0,4
1490,879,2023-08-03,50.27,26.57,0,2
1491,880,2023-01-10,107.07,48.44,0,2
1492,881,2024-07-04,43.3,25.02,1,2
1493,882,2023-12-05,184.85,88.28,0,3
1494,882,2024-02-25,54.02,24.08,0,4
1495,882,2024-05-04,112.35,61.07,0,3
1496,883,2024-10-16,61.32,29.07,0,5
1497,884,2024-05-15,79.82,35.57,0,1
1498,884,2024-11-29,55.4,21.59,0,5
1499,884,2024-10-24,77.8,40.93,0,1
1500,885,2024-02-25,67.6,34.23,0,2
1501,886,2023-07-31,80.99,40.55,0,1
1502,886,2024-01-24,169.25,78.77,0,1
1503,886,2024-02-21,100.6,38.36,0,4
1504,886,2023-10-05,54.07,24.22,0,4
1505,887,2023-09-10,204.3,93.62,0,3
1506,888,2023-04-04,124.85,62.55,0,2
1507,889,2024-09-19,193.72,79.53,0,4
1508,890,2024-03-18,77.1,34.46,0,2
1509,891,2023-09-03,72.64,34.24,0,5
1510,892,2023-03-10,171.42,79.52,0,4
1511,893,2024-07-20,109.53,51.01,0,1
1512,894,2024-02-24,133.56,52.41,0,2
1513,895,2024-04-17,194.76,74.36,0,2
1514,895,2024-08-08,146.65,57.43,0,4
1515,896,2024-07-15,169.88,78.15,0,3
1516,896,2024-09-26,173.54,71.17,0,3
1517,897,2023-05-08,113.4,57.81,0,3
1518,898,2023-06-07,170.02,79.99,0,2
1519,898,2024-02-06,181.02,90.83,0,5
1520,899,2023-04-16,16.25,11.45,1,2
1521,900,2023-09-13,60.99,33.43,0,2
1522,900,2024-04-04,88.52,46.91,0,2
1523,901,2023-06-21,52.7,27.33,0,4
1524,901,2023-09-07,85.57,40.4,0,5
1525,901,2024-03-17,66.58,27.72,0,4
1526,901,2023-10-20,78.2,35.06,0,1
1527,902,2023-11-20,82.23,40.45,0,1
1528,902,2024-03-23,54.81,22.86,0,1
1529,902,2024-03-06,149.91,82.21,0,5
1530,902,2024-06-19,214.08,114.91,0,5
1531,903,2024-08-05,212.83,116.38,0,1
1532,904,2023-05-17,199.69,104.79,0,2
1533,905,2023-12-10,204.62,95.53,0,1
1534,906,2024-05-30,217.97,105.67,0,3
1535,907,2023-11-13,87.62,35.34,0,2
1536,908,2023-07-26,24.23,17.8,1,1
1537,909,2024-03-30,102.52,50.17,0,4
1538,910,2024-06-17,117.61,59.7,0,4
1539,910,2024-10-09,93.29,44.0,0,1
1540,911,2023-09-12,166.85,88.16,0,4
1541,912,2023-07-07,197.23,81.4,0,2
1542,913,2023-05-25,66.97,31.7,0,5
1543,914,2023-07-29,171.87,86.4,0,2
1544,914,2024-01-30,106.68,50.99,0,3
1545,915,2024-10-12,195.92,106.12,0,1
1546,915,2024-12-23,137.1,63.87,0,4
1547,916,2024-03-19,188.43,72.24,0,4
1548,917,2023-03-27,206.27,83.74,0,4
1549,918,2023-09-21,94.56,43.66,0,2
1550,918,2024-02-18,74.04,30.52,0,3
1551,918,2023-10-24,200.68,89.03,0,5
1552,918,2024-02-01,246.86,134.53,0,4
1553,919,2024-01-18,217.82,115.54,0,2
1554,920,2023-05-08,78.99,33.44,0,2
1555,921,2023-12-23,130.51,65.05,0,3
1556,922,2024-03-10,26.22,18.69,1,4
1557,923,2023-01-29,157.93,72.24,0,4
1558,924,2023-09-18,160.96,64.36,0,2
1559,924,2024-06-08,127.49,61.15,0,4
1560,924,2024-06-04,154.08,63.5,0,2
1561,924,2024-02-03,222.54,94.13,0,3
1562,925,2023-11-06,138.31,66.34,0,3
1563,926,2023-04-02,145.21,75.28,0,1
1564,926,2023-12-26,193.78,73.85,0,4
1565,927,2023-06-22,45.28,22.57,0,4
1566,928,2024-11-01,75.87,30.56,0,2
1567,929,2024-05-29,123.87,50.98,0,5
1568,930,2023-07-16,116.54,56.66,0,2
1569,931,2023-06-20,60.0,23.46,0,1
1570,931,2023-11-19,188.02,74.67,0,4
1571,932,2023-03-04,161.43,62.49,0,2
1572,932,2023-07-08,154.42,83.93,0,5
1573,933,2023-09-30,127.82,57.9,0,5
1574,934,2023-12-18,187.95,92.67,0,5
1575,935,2023-02-28,197.79,75.26,0,5
1576,936,2024-02-16,200.39,96.65,0,4
1577,937,2023-10-14,176.5,80.63,0,5
1578,938,2024-05-01,48.16,32.63,1,3
1579,939,2023-11-26,108.04,55.89,0,1
1580,939,2024-02-23,146.6,74.13,0,5
1581,939,2024-07-16,116.63,62.94,0,1
1582,940,2024-05-02,194.99,98.44,0,5
1583,940,2024-11-30,231.37,122.39,0,3
1584,941,2024-05-31,132.14,68.91,0,1
1585,942,2024-04-23,123.1,60.65,0,1
1586,942,2024-07-05,63.2,34.69,0,1
1587,943,2023-01-30,207.57,105.92,0,1
1588,943,2023-08-18,249.33,123.17,0,4
1589,943,2023-08-18,243.0,118.51,0,3
1590,944,2024-05-18,166.06,89.41,0,1
1591,945,2024-09-07,105.06,53.19,0,1
1592,946,2024-10-31,143.33,74.16,0,3
1593,947,2023-03-31,104.54,43.07,0,1
1594,948,2024-08-09,211.96,80.61,0,2
1595,948,2024-10-26,255.57,111.0,0,4
1596,948,2024-12-10,154.35,74.44,0,3
1597,948,2024-11-03,126.97,59.87,0,2
1598,949,2024-04-16,96.94,48.04,0,2
1599,949,2024-06-22,171.75,74.28,0,2
1600,949,2024-11-08,100.16,52.49,0,2
1601,950,2024-08-10,131.63,58.45,0,2
1602,951,2023-12-08,170.43,91.84,0,1
1603,951,2024-01-20,228.49,115.08,0,3
1604,951,2024-03-23,258.03,122.09,0,3
1605,951,2024-04-02,189.14,103.72,0,4
1606,952,2024-02-05,94.53,39.06,0,2
1607,953,2024-02-08,101.6,53.56,0,1
1608,953,2024-05-25,184.02,87.98,0,4
1609,953,2024-06-30,104.04,42.1,0,4
1610,953,2024-05-03,201.77,76.99,0,3
1611,954,2024-08-12,182.46,81.01,0,1
1612,955,2023-06-22,61.81,25.38,0,5
1613,955,2024-01-04,170.55,92.92,0,1
1614,955,2023-12-29,93.9,37.58,0,4
1615,955,2023-10-31,106.59,51.31,0,4
1616,956,2023-06-26,110.69,57.03,0,3
1617,957,2024-04-19,158.8,77.98,0,5
1618,958,2023-05-03,66.36,35.47,0,1
1619,958,2023-10-26,145.49,72.44,0,5
1620,958,2023-06-26,79.84,36.91,0,5
1621,958,2023-11-14,105.64,42.39,0,4
1622,959,2023-11-30,204.05,83.95,0,1
1623,960,2023-01-21,182.11,71.18,0,2
1624,961,2024-07-05,183.26,93.1,0,4
1625,962,2023-05-01,149.84,71.07,0,1
1626,963,2023-05-06,145.64,57.52,0,1
1627,963,2023-06-26,151.35,66.87,0,1
1628,964,2024-07-11,215.99,91.19,0,1
1629,965,2023-10-28,122.86,61.2,0,3
1630,966,2023-12-27,134.35,66.19,0,3
1631,966,2024-03-14,105.94,55.25,0,3
1632,967,2023-05-18,82.81,33.28,0,3
1633,968,2023-03-18,90.62,36.95,0,3
1634,969,2023-09-18,209.53,86.88,0,4
1635,970,2023-10-03,166.94,74.0,0,5
1636,971,2024-06-07,118.45,65.0,0,3
1637,972,2023-01-27,88.31,41.54,0,5
1638,973,2024-02-21,157.03,68.57,0,1
1639,973,2024-05-31,61.55,33.64,0,1
1640,974,2023-08-16,206.99,104.28,0,2
1641,974,2023-10-09,116.76,55.73,0,5
1642,974,2023-11-26,99.63,39.54,0,5
1643,975,2023-02-19,210.64,92.4,0,1
1644,976,2024-06-28,199.35,95.83,0,3
1645,976,2024-12-06,184.66,74.65,0,3
1646,976,2024-12-20,51.63,25.99,0,1
1647,977,2024-01-15,88.59,44.31,0,4
1648,977,2024-09-05,150.49,64.24,0,4
1649,977,2024-06-02,247.17,130.96,0,5
1650,978,2023-08-23,210.8,91.31,0,2
1651,978,2023-10-11,247.87,101.15,0,3
1652,979,2023-02-28,95.02,49.17,0,1
1653,979,2023-09-19,245.14,98.84,0,5
1654,979,2023-08-04,190.73,94.42,0,5
1655,980,2024-06-29,115.96,62.02,0,4
1656,981,2024-03-11,176.19,89.09,0,4
1657,982,2024-06-24,52.41,21.42,0,4
1658,983,2024-06-20,75.59,30.44,0,5
1659,984,2023-02-22,110.32,59.06,0,2
1660,984,2023-10-27,103.81,47.97,0,2
1661,984,2023-05-30,40.49,19.73,0,3
1662,984,2023-07-02,243.07,130.76,0,3
1663,985,2024-10-20,201.35,107.06,0,3
1664,986,2023-02-28,102.5,39.04,0,2
1665,987,2023-07-10,120.39,56.58,0,2
1666,988,2024-02-25,130.3,64.06,0,1
1667,988,2024-06-29,120.19,63.9,0,1
1668,988,2024-08-10,63.91,29.05,0,1
1669,989,2024-03-25,106.9,47.15,0,1
1670,990,2023-07-23,94.86,42.84,0,1
1671,990,2023-10-02,248.64,135.05,0,3
1672,991,2023-09-30,130.59,64.76,0,1
1673,991,2024-03-06,68.91,37.4,0,4
1674,991,2024-05-19,67.75,29.71,0,1
1675,992,2023-01-14,86.39,37.85,0,4
1676,993,2023-01-09,130.04,54.89,0,2
1677,993,2023-03-27,101.85,40.69,0,3
1678,993,2023-04-16,186.59,84.52,0,3
1679,993,2023-06-09,194.25,90.4,0,2
1680,994,2023-07-05,194.6,78.87,0,1
1681,994,2023-08-13,257.89,138.73,0,1
1682,994,2023-11-21,175.62,69.45,0,1
1683,995,2023-02-22,167.53,69.98,0,2
1684,996,2023-03-04,157.68,67.14,0,3
1685,996,2023-10-02,94.33,50.2,0,4
1686,996,2023-05-19,40.12,19.75,0,3
1687,997,2023-11-26,127.61,50.68,0,1
1688,997,2024-03-28,106.96,42.41,0,1
1689,997,2023-12-29,209.5,84.25,0,5
1690,998,2024-01-05,108.24,50.86,0,4
1691,998,2024-04-14,168.55,66.55,0,3
1692,998,2024-03-02,178.5,86.09,0,3
1693,998,2024-02-14,253.03,134.18,0,5
1694,999,2023-07-15,123.01,66.44,0,1
1695,1000,2023-11-05,218.19,109.65,0,4
1696,1000,2024-03-21,196.55,104.48,0,5
1697,1001,2024-07-27,201.61,101.2,0,5
1698,1002,2023-03-11,211.68,86.45,0,2
1699,1002,2023-06-23,250.28,97.69,0,2
1700,1003,2023-07-14,114.56,60.48,0,4
1701,1004,2023-06-19,143.44,69.31,0,2
1702,1004,2023-08-28,87.92,43.82,0,5
1703,1005,2024-06-09,136.89,57.15,0,2
1704,1006,2024-07-19,84.19,36.17,0,1
1705,1007,2023-10-12,92.33,45.17,0,5
1706,1007,2024-03-26,40.31,17.7,0,5
1707,1008,2024-09-11,101.8,53.98,0,5
1708,1009,2024-09-18,46.36,28.79,1,2
1709,1010,2023-10-14,215.03,117.49,0,1
1710,1011,2024-08-20,175.51,86.2,0,1
1711,1012,2024-10-11,81.08,35.28,0,3
1712,1013,2024-02-09,85.55,37.87,0,1
1713,1014,2023-04-06,187.73,89.52,0,2
1714,1015,2023-07-04,48.68,19.97,0,3
1715,1015,2023-09-20,71.57,32.38,0,3
1716,1015,2023-11-27,62.05,29.14,0,4
1717,1015,2024-02-05,172.72,76.73,0,3
1718,1016,2023-01-22,47.37,25.53,0,1
1719,1016,2023-04-30,246.49,118.79,0,3
1720,1017,2023-01-10,63.61,27.83,0,5
1721,1018,2023-07-27,177.94,92.28,0,1
1722,1018,2023-10-04,52.29,26.02,0,3
1723,1018,2024-02-02,67.08,34.9,0,5
1724,1019,2023-04-16,62.95,28.37,0,3
1725,1019,2023-05-22,133.97,54.27,0,3
1726,1020,2023-10-21,112.33,58.4,0,2
1727,1020,2023-12-18,62.38,33.84,0,3
1728,1021,2024-01-01,103.4,55.55,0,1
1729,1021,2024-07-03,79.17,37.22,0,3
1730,1022,2024-09-06,119.42,59.33,0,1
1731,1023,2023-10-21,205.34,110.59,0,2
1732,1024,2023-03-20,195.8,100.29,0,4
1733,1024,2023-07-27,198.7,102.04,0,4
1734,1025,2024-05-04,64.8,32.63,0,4
1735,1025,2024-07-05,208.86,91.89,0,3
1736,1025,2024-10-07,145.88,79.56,0,4
1737,1026,2024-09-08,103.36,50.77,0,4
1738,1027,2024-05-24,131.21,54.99,0,3
1739,1027,2024-10-08,167.13,83.21,0,5
1740,1027,2024-12-31,194.68,81.76,0,3
1741,1027,2024-06-23,258.66,99.05,0,3
1742,1028,2024-07-25,64.28,28.37,0,2
1743,1029,2023-05-23,194.33,104.01,0,2
1744,1029,2023-07-06,65.79,32.78,0,3
1745,1030,2023-05-27,213.86,106.77,0,2
1746,1031,2023-03-17,72.68,29.36,0,2
1747,1031,2023-09-08,72.94,29.98,0,4
1748,1032,2023-05-24,167.25,75.26,0,4
1749,1032,2023-12-17,103.09,41.91,0,4
1750,1032,2024-02-03,172.92,70.81,0,4
1751,1032,2023-08-03,127.21,57.5,0,4
1752,1033,2024-04-10,190.17,88.49,0,3
1753,1034,2024-03-09,92.57,41.12,0,5
1754,1035,2023-08-05,113.65,62.04,0,2
1755,1036,2023-03-21,126.98,62.11,0,4
1756,1037,2023-06-18,110.01,46.85,0,1
1757,1037,2023-12-19,46.17,19.76,0,1
1758,1037,2023-12-03,54.37,26.18,0,1
1759,1038,2023-11-13,80.3,33.79,0,1
1760,1038,2024-05-05,164.02,84.36,0,1
1761,1038,2023-12-24,109.21,59.02,0,1
1762,1038,2023-12-15,205.37,111.51,0,1
1763,1039,2024-05-27,176.57,96.33,0,1
1764,1040,2023-04-10,133.13,68.13,0,2
1765,1040,2023-09-09,231.14,89.3,0,5
1766,1040,2023-06-20,190.12,74.79,0,3
1767,1041,2024-10-02,170.73,88.31,0,1
1768,1042,2023-06-14,132.78,64.2,0,5
1769,1043,2023-12-16,95.9,51.77,0,2
1770,1043,2024-07-31,92.6,50.88,0,4
1771,1043,2024-06-18,250.76,119.46,0,2
1772,1043,2024-05-21,217.04,87.74,0,2
1773,1044,2023-11-13,214.57,84.72,0,3
1774,1044,2024-01-25,75.52,32.29,0,1
1775,1044,2024-03-15,59.63,24.48,0,1
1776,1045,2024-04-16,89.8,44.05,0,2
1777,1046,2024-08-05,95.16,46.19,0,2
1778,1047,2024-03-27,211.61,104.95,0,2
1779,1048,2023-09-27,218.47,119.32,0,5
1780,1048,2024-04-23,41.75,21.92,0,5
1781,1049,2023-10-25,194.42,102.77,0,2
