customer_id,first_order_date,acquisition_channel_id,acquisition_month_id,acquisition_channel_code,paid_social_subtype,acquisition_utm_campaign
952,2024-02-05,2,14,paid_social,acquisition,meta_acquisition_2024_02
953,2024-02-08,1,14,direct_mail,,direct_mail_2024_02
954,2024-08-12,1,20,direct_mail,,direct_mail_2024_08
955,2023-06-22,5,6,direct,,direct_2023_06
956,2023-06-26,3,6,email,,email_2023_06
957,2024-04-19,5,16,direct,,direct_2024_04
958,2023-05-03,1,5,direct_mail,,direct_mail_2023_05
959,2023-11-30,1,11,direct_mail,,direct_mail_2023_11
960,2023-01-21,2,1,paid_social,acquisition,meta_acquisition_2023_01
961,2024-07-05,4,19,organic,,organic_2024_07
962,2023-05-01,1,5,direct_mail,,direct_mail_2023_05
963,2023-05-06,1,5,direct_mail,,direct_mail_2023_05
964,2024-07-11,1,19,direct_mail,,direct_mail_2024_07
965,2023-10-28,3,10,email,,email_2023_10
966,2023-12-27,3,12,email,,email_2023_12
967,2023-05-18,3,5,email,,email_2023_05
968,2023-03-18,3,3,email,,email_2023_03
969,2023-09-18,4,9,organic,,organic_2023_09
970,2023-10-03,5,10,direct,,direct_2023_10
971,2024-06-07,3,18,email,,email_2024_06
972,2023-01-27,5,1,direct,,direct_2023_01
973,2024-02-21,1,14,direct_mail,,direct_mail_2024_02
974,2023-08-16,2,8,paid_social,buyer_file,meta_buyer_file_2023_08
975,2023-02-19,1,2,direct_mail,,direct_mail_2023_02
976,2024-06-28,3,18,email,,email_2024_06
977,2024-01-15,4,13,organic,,organic_2024_01
978,2023-08-23,2,8,paid_social,acquisition,meta_acquisition_2023_08
979,2023-02-28,1,2,direct_mail,,direct_mail_2023_02
980,2024-06-29,4,18,organic,,organic_2024_06
981,2024-03-11,4,15,organic,,organic_2024_03
982,2024-06-24,4,18,organic,,organic_2024_06
983,2024-06-20,5,18,direct,,direct_2024_06
984,2023-02-22,2,2,paid_social,buyer_file,meta_buyer_file_2023_02
985,2024-10-20,3,22,email,,email_2024_10
986,2023-02-28,2,2,paid_social,acquisition,meta_acquisition_2023_02
987,2023-07-10,2,7,paid_social,buyer_file,meta_buyer_file_2023_07
988,2024-02-25,1,14,direct_mail,,direct_mail_2024_02
989,2024-03-25,1,15,direct_mail,,direct_mail_2024_03
990,2023-07-23,1,7,direct_mail,,direct_mail_2023_07
991,2023-09-30,1,9,direct_mail,,direct_mail_2023_09
992,2023-01-14,4,1,organic,,organic_2023_01
993,2023-01-09,2,1,paid_social,buyer_file,meta_buyer_file_2023_01
994,2023-07-05,1,7,direct_mail,,direct_mail_2023_07
995,2023-02-22,2,2,paid_social,acquisition,meta_acquisition_2023_02
996,2023-03-04,3,3,email,,email_2023_03
997,2023-11-26,1,11,direct_mail,,direct_mail_2023_11
998,2024-01-05,4,13,organic,,organic_2024_01
999,2023-07-15,1,7,direct_mail,,direct_mail_2023_07
1000,2023-11-05,4,11,organic,,organic_2023_11
1001,2024-07-27,5,19,direct,,direct_2024_07
1002,2023-03-11,2,3,paid_social,acquisition,meta_acquisition_2023_03
1003,2023-07-14,4,7,organic,,organic_2023_07
1004,2023-06-19,2,6,paid_social,acquisition,meta_acquisition_2023_06
1005,2024-06-09,2,18,paid_social,acquisition,meta_acquisition_2024_06
1006,2024-07-19,1,19,direct_mail,,direct_mail_2024_07
1007,2023-10-12,5,10,direct,,direct_2023_10
1008,2024-09-11,5,21,direct,,direct_2024_09
1009,2024-09-18,2,21,paid_social,acquisition,meta_acquisition_2024_09
1010,2023-10-14,1,10,direct_mail,,direct_mail_2023_10
1011,2024-08-20,1,20,direct_mail,,direct_mail_2024_08
1012,2024-10-11,3,22,email,,email_2024_10
1013,2024-02-09,1,14,direct_mail,,direct_mail_2024_02
1014,2023-04-06,2,4,paid_social,acquisition,meta_acquisition_2023_04
1015,2023-07-04,3,7,email,,email_2023_07
1016,2023-01-22,1,1,direct_mail,,direct_mail_2023_01
1017,2023-01-10,5,1,direct,,direct_2023_01
1018,2023-07-27,1,7,direct_mail,,direct_mail_2023_07
1019,2023-04-16,3,4,email,,email_2023_04
1020,2023-10-21,2,10,paid_social,acquisition,meta_acquisition_2023_10
1021,2024-01-01,1,13,direct_mail,,direct_mail_2024_01
1022,2024-09-06,1,21,direct_mail,,direct_mail_2024_09
1023,2023-10-21,2,10,paid_social,buyer_file,meta_buyer_file_2023_10
1024,2023-03-20,4,3,organic,,organic_2023_03
1025,2024-05-04,4,17,organic,,organic_2024_05
1026,2024-09-08,4,21,organic,,organic_2024_09
1027,2024-05-24,3,17,email,,email_2024_05
1028,2024-07-25,2,19,paid_social,buyer_file,meta_buyer_file_2024_07
1029,2023-05-23,2,5,paid_social,buyer_file,meta_buyer_file_2023_05
1030,2023-05-27,2,5,paid_social,buyer_file,meta_buyer_file_2023_05
1031,2023-03-17,2,3,paid_social,acquisition,meta_acquisition_2023_03
1032,2023-05-24,4,5,organic,,organic_2023_05
1033,2024-04-10,3,16,email,,email_2024_04
1034,2024-03-09,5,15,direct,,direct_2024_03
1035,2023-08-05,2,8,paid_social,buyer_file,meta_buyer_file_2023_08
1036,2023-03-21,4,3,organic,,organic_2023_03
1037,2023-06-18,1,6,direct_mail,,direct_mail_2023_06
1038,2023-11-13,1,11,direct_mail,,direct_mail_2023_11
1039,2024-05-27,1,17,direct_mail,,direct_mail_2024_05
1040,2023-04-10,2,4,paid_social,acquisition,meta_acquisition_2023_04
1041,2024-10-02,1,22,direct_mail,,direct_mail_2024_10
1042,2023-06-14,5,6,direct,,direct_2023_06
1043,2023-12-16,2,12,paid_social,buyer_file,meta_buyer_file_2023_12
1044,2023-11-13,3,11,email,,email_2023_11
1045,2024-04-16,2,16,paid_social,acquisition,meta_acquisition_2024_04
1046,2024-08-05,2,20,paid_social,buyer_file,meta_buyer_file_2024_08
1047,2024-03-27,2,15,paid_social,acquisition,meta_acquisition_2024_03
1048,2023-09-27,5,9,direct,,direct_2023_09
1049,2023-10-25,2,10,paid_social,acquisition,meta_acquisition_2023_10
1050,2023-12-24,2,12,paid_social,acquisition,meta_acquisition_2023_12
1051,2024-02-11,4,14,organic,,organic_2024_02
1052,2024-05-12,1,17,direct_mail,,direct_mail_2024_05
1053,2024-03-16,5,15,direct,,direct_2024_03
1054,2024-03-09,2,15,paid_social,acquisition,meta_acquisition_2024_03
1055,2024-04-07,5,16,direct,,direct_2024_04
1056,2023-04-05,5,4,direct,,direct_2023_04
1057,2024-02-03,4,14,organic,,organic_2024_02
1058,2024-08-15,3,20,email,,email_2024_08
1059,2023-11-21,1,11,direct_mail,,direct_mail_2023_11
1060,2023-07-12,2,7,paid_social,acquisition,meta_acquisition_2023_07
1061,2024-08-13,5,20,direct,,direct_2024_08
1062,2023-05-08,4,5,organic,,organic_2023_05
1063,2023-10-19,5,10,direct,,direct_2023_10
1064,2023-04-12,5,4,direct,,direct_2023_04
1065,2024-02-26,1,14,direct_mail,,direct_mail_2024_02
1066,2024-05-30,3,17,email,,email_2024_05
1067,2023-05-08,2,5,paid_social,acquisition,meta_acquisition_2023_05
1068,2024-02-10,1,14,direct_mail,,direct_mail_2024_02
1069,2023-09-28,2,9,paid_social,acquisition,meta_acquisition_2023_09
1070,2023-02-03,1,2,direct_mail,,direct_mail_2023_02
1071,2024-09-06,2,21,paid_social,buyer_file,meta_buyer_file_2024_09
1072,2024-09-23,3,21,email,,email_2024_09
1073,2023-06-27,2,6,paid_social,buyer_file,meta_buyer_file_2023_06
1074,2024-10-04,5,22,direct,,direct_2024_10
1075,2023-01-12,3,1,email,,email_2023_01
1076,2023-03-22,3,3,email,,email_2023_03
1077,2024-01-02,1,13,direct_mail,,direct_mail_2024_01
1078,2024-01-23,4,13,organic,,organic_2024_01
1079,2024-10-15,5,22,direct,,direct_2024_10
1080,2023-09-26,5,9,direct,,direct_2023_09
1081,2024-02-05,1,14,direct_mail,,direct_mail_2024_02
1082,2023-08-04,4,8,organic,,organic_2023_08
1083,2023-07-04,2,7,paid_social,acquisition,meta_acquisition_2023_07
1084,2023-05-05,1,5,direct_mail,,direct_mail_2023_05
1085,2023-04-05,2,4,paid_social,acquisition,meta_acquisition_2023_04
1086,2024-02-14,5,14,direct,,direct_2024_02
1087,2024-02-07,1,14,direct_mail,,direct_mail_2024_02
1088,2024-01-18,5,13,direct,,direct_2024_01
1089,2023-09-17,3,9,email,,email_2023_09
1090,2023-12-27,2,12,paid_social,buyer_file,meta_buyer_file_2023_12
1091,2023-05-06,1,5,direct_mail,,direct_mail_2023_05
1092,2023-11-26,5,11,direct,,direct_2023_11
1093,2023-04-16,3,4,email,,email_2023_04
1094,2024-08-10,5,20,direct,,direct_2024_08
1095,2023-07-21,1,7,direct_mail,,direct_mail_2023_07
1096,2024-08-12,5,20,direct,,direct_2024_08
1097,2024-06-30,5,18,direct,,direct_2024_06
1098,2023-11-05,2,11,paid_social,acquisition,meta_acquisition_2023_11
1099,2024-02-07,2,14,paid_social,acquisition,meta_acquisition_2024_02
1100,2024-09-24,1,21,direct_mail,,direct_mail_2024_09
1101,2024-03-22,2,15,paid_social,buyer_file,meta_buyer_file_2024_03
1102,2023-01-06,5,1,direct,,direct_2023_01
1103,2023-05-22,3,5,email,,email_2023_05
1104,2024-02-28,3,14,email,,email_2024_02
1105,2024-05-16,5,17,direct,,direct_2024_05
1106,2024-05-21,1,17,direct_mail,,direct_mail_2024_05
1107,2024-06-10,5,18,direct,,direct_2024_06
1108,2024-04-08,5,16,direct,,direct_2024_04
1109,2023-04-15,1,4,direct_mail,,direct_mail_2023_04
1110,2023-07-11,2,7,paid_social,acquisition,meta_acquisition_2023_07
1111,2023-12-29,2,12,paid_social,buyer_file,meta_buyer_file_2023_12
1112,2023-10-29,1,10,direct_mail,,direct_mail_2023_10
1113,2023-08-13,1,8,direct_mail,,direct_mail_2023_08
1114,2023-10-02,2,10,paid_social,buyer_file,meta_buyer_file_2023_10
1115,2024-05-03,4,17,organic,,organic_2024_05
1116,2023-06-20,1,6,direct_mail,,direct_mail_2023_06
1117,2024-08-20,1,20,direct_mail,,direct_mail_2024_08
1118,2024-07-12,2,19,paid_social,acquisition,meta_acquisition_2024_07
1119,2024-06-14,4,18,organic,,organic_2024_06
1120,2023-07-18,5,7,direct,,direct_2023_07
1121,2024-07-11,5,19,direct,,direct_2024_07
1122,2023-12-18,4,12,organic,,organic_2023_12
1123,2023-12-22,2,12,paid_social,acquisition,meta_acquisition_2023_12
1124,2023-02-11,1,2,direct_mail,,direct_mail_2023_02
1125,2024-07-28,1,19,direct_mail,,direct_mail_2024_07
1126,2023-03-24,2,3,paid_social,buyer_file,meta_buyer_file_2023_03
1127,2023-11-27,4,11,organic,,organic_2023_11
1128,2023-07-24,2,7,paid_social,buyer_file,meta_buyer_file_2023_07
1129,2024-03-06,5,15,direct,,direct_2024_03
1130,2023-04-01,4,4,organic,,organic_2023_04
1131,2023-05-11,3,5,email,,email_2023_05
1132,2023-05-09,2,5,paid_social,buyer_file,meta_buyer_file_2023_05
1133,2023-10-25,3,10,email,,email_2023_10
1134,2024-06-07,4,18,organic,,organic_2024_06
1135,2024-05-22,1,17,direct_mail,,direct_mail_2024_05
1136,2023-01-07,4,1,organic,,organic_2023_01
1137,2023-01-26,4,1,organic,,organic_2023_01
1138,2023-07-08,4,7,organic,,organic_2023_07
1139,2024-09-23,1,21,direct_mail,,direct_mail_2024_09
1140,2023-09-04,1,9,direct_mail,,direct_mail_2023_09
1141,2023-05-04,3,5,email,,email_2023_05
1142,2024-09-26,2,21,paid_social,acquisition,meta_acquisition_2024_09
1143,2023-01-10,5,1,direct,,direct_2023_01
1144,2023-11-07,5,11,direct,,direct_2023_11
1145,2024-09-12,3,21,email,,email_2024_09
1146,2023-05-13,4,5,organic,,organic_2023_05
1147,2023-03-11,1,3,direct_mail,,direct_mail_2023_03
1148,2023-03-07,1,3,direct_mail,,direct_mail_2023_03
1149,2024-08-10,3,20,email,,email_2024_08
1150,2023-04-09,1,4,direct_mail,,direct_mail_2023_04
1151,2024-07-26,5,19,direct,,direct_2024_07
1152,2024-08-05,1,20,direct_mail,,direct_mail_2024_08
1153,2023-12-05,1,12,direct_mail,,direct_mail_2023_12
1154,2024-05-27,2,17,paid_social,acquisition,meta_acquisition_2024_05
1155,2023-09-27,3,9,email,,email_2023_09
1156,2023-03-02,1,3,direct_mail,,direct_mail_2023_03
1157,2023-03-05,2,3,paid_social,buyer_file,meta_buyer_file_2023_03
1158,2023-02-06,2,2,paid_social,buyer_file,meta_buyer_file_2023_02
1159,2024-05-05,5,17,direct,,direct_2024_05
1160,2024-10-27,2,22,paid_social,acquisition,meta_acquisition_2024_10
1161,2023-01-27,4,1,organic,,organic_2023_01
1162,2023-01-19,3,1,email,,email_2023_01
1163,2023-03-01,2,3,paid_social,buyer_file,meta_buyer_file_2023_03
1164,2024-07-03,3,19,email,,email_2024_07
1165,2023-03-20,1,3,direct_mail,,direct_mail_2023_03
1166,2023-09-08,5,9,direct,,direct_2023_09
1167,2023-03-20,2,3,paid_social,acquisition,meta_acquisition_2023_03
1168,2023-08-14,2,8,paid_social,buyer_file,meta_buyer_file_2023_08
1169,2023-10-14,1,10,direct_mail,,direct_mail_2023_10
1170,2023-02-04,2,2,paid_social,acquisition,meta_acquisition_2023_02
1171,2024-01-29,2,13,paid_social,acquisition,meta_acquisition_2024_01
1172,2023-12-11,5,12,direct,,direct_2023_12
1173,2023-12-16,4,12,organic,,organic_2023_12
1174,2023-02-28,4,2,organic,,organic_2023_02
1175,2023-10-08,1,10,direct_mail,,direct_mail_2023_10
1176,2024-03-30,2,15,paid_social,acquisition,meta_acquisition_2024_03
1177,2023-08-12,2,8,paid_social,acquisition,meta_acquisition_2023_08
1178,2024-03-27,1,15,direct_mail,,direct_mail_2024_03
1179,2023-08-22,1,8,direct_mail,,direct_mail_2023_08
1180,2023-12-28,3,12,email,,email_2023_12
1181,2023-04-26,3,4,email,,email_2023_04
1182,2024-03-01,1,15,direct_mail,,direct_mail_2024_03
1183,2024-01-04,2,13,paid_social,acquisition,meta_acquisition_2024_01
1184,2023-06-14,2,6,paid_social,buyer_file,meta_buyer_file_2023_06
1185,2023-06-03,2,6,paid_social,acquisition,meta_acquisition_2023_06
1186,2023-07-19,4,7,organic,,organic_2023_07
1187,2024-01-06,2,13,paid_social,buyer_file,meta_buyer_file_2024_01
1188,2024-02-24,2,14,paid_social,buyer_file,meta_buyer_file_2024_02
1189,2024-04-04,4,16,organic,,organic_2024_04
1190,2023-09-08,4,9,organic,,organic_2023_09
1191,2023-07-22,5,7,direct,,direct_2023_07
1192,2024-02-02,5,14,direct,,direct_2024_02
1193,2023-05-02,2,5,paid_social,acquisition,meta_acquisition_2023_05
1194,2023-03-17,4,3,organic,,organic_2023_03
1195,2024-03-22,2,15,paid_social,acquisition,meta_acquisition_2024_03
1196,2024-06-05,1,18,direct_mail,,direct_mail_2024_06
1197,2024-01-24,2,13,paid_social,buyer_file,meta_buyer_file_2024_01
1198,2023-11-27,2,11,paid_social,acquisition,meta_acquisition_2023_11
1199,2023-08-04,2,8,paid_social,buyer_file,meta_buyer_file_2023_08
1200,2023-08-26,4,8,organic,,organic_2023_08
1201,2023-01-29,3,1,email,,email_2023_01
1202,2023-05-10,4,5,organic,,organic_2023_05
1203,2024-03-31,5,15,direct,,direct_2024_03
1204,2023-03-17,4,3,organic,,organic_2023_03
1205,2024-06-17,2,18,paid_social,acquisition,meta_acquisition_2024_06
1206,2023-01-09,2,1,paid_social,acquisition,meta_acquisition_2023_01
1207,2024-05-11,4,17,organic,,organic_2024_05
1208,2024-06-12,5,18,direct,,direct_2024_06
1209,2023-08-02,4,8,organic,,organic_2023_08
1210,2023-08-29,3,8,email,,email_2023_08
1211,2024-10-07,2,22,paid_social,buyer_file,meta_buyer_file_2024_10
1212,2023-10-22,2,10,paid_social,acquisition,meta_acquisition_2023_10
1213,2023-04-27,2,4,paid_social,buyer_file,meta_buyer_file_2023_04
1214,2024-09-07,2,21,paid_social,buyer_file,meta_buyer_file_2024_09
1215,2023-03-04,3,3,email,,email_2023_03
1216,2024-03-11,2,15,paid_social,acquisition,meta_acquisition_2024_03
1217,2023-11-12,2,11,paid_social,buyer_file,meta_buyer_file_2023_11
1218,2024-07-20,1,19,direct_mail,,direct_mail_2024_07
1219,2024-07-02,2,19,paid_social,acquisition,meta_acquisition_2024_07
1220,2024-07-20,4,19,organic,,organic_2024_07
1221,2023-04-15,3,4,email,,email_2023_04
1222,2024-05-31,4,17,organic,,organic_2024_05
1223,2024-09-11,5,21,direct,,direct_2024_09
1224,2023-11-16,4,11,organic,,organic_2023_11
1225,2023-04-13,2,4,paid_social,acquisition,meta_acquisition_2023_04
1226,2024-07-28,2,19,paid_social,buyer_file,meta_buyer_file_2024_07
1227,2024-02-08,5,14,direct,,direct_2024_02
1228,2023-01-26,2,1,paid_social,buyer_file,meta_buyer_file_2023_01
1229,2024-08-03,4,20,organic,,organic_2024_08
1230,2023-06-04,1,6,direct_mail,,direct_mail_2023_06
1231,2023-11-17,5,11,direct,,direct_2023_11
1232,2023-03-25,5,3,direct,,direct_2023_03
1233,2024-07-14,2,19,paid_social,buyer_file,meta_buyer_file_2024_07
1234,2023-10-05,3,10,email,,email_2023_10
1235,2023-05-19,1,5,direct_mail,,direct_mail_2023_05
1236,2023-03-04,3,3,email,,email_2023_03
1237,2023-12-20,3,12,email,,email_2023_12
1238,2024-08-21,4,20,organic,,organic_2024_08
1239,2024-10-18,3,22,email,,email_2024_10
1240,2023-04-15,1,4,direct_mail,,direct_mail_2023_04
1241,2024-08-29,3,20,email,,email_2024_08
1242,2023-08-03,1,8,direct_mail,,direct_mail_2023_08
1243,2023-05-31,1,5,direct_mail,,direct_mail_2023_05
1244,2023-05-21,3,5,email,,email_2023_05
1245,2023-05-01,2,5,paid_social,buyer_file,meta_buyer_file_2023_05
1246,2023-11-21,3,11,email,,email_2023_11
1247,2023-10-12,4,10,organic,,organic_2023_10
1248,2023-05-04,3,5,email,,email_2023_05
1249,2023-01-11,1,1,direct_mail,,direct_mail_2023_01
1250,2024-02-12,1,14,direct_mail,,direct_mail_2024_02
1251,2023-02-01,5,2,direct,,direct_2023_02
1252,2024-04-29,4,16,organic,,organic_2024_04
1253,2023-06-06,4,6,organic,,organic_2023_06
1254,2023-05-03,1,5,direct_mail,,direct_mail_2023_05
1255,2023-11-21,5,11,direct,,direct_2023_11
1256,2023-01-15,5,1,direct,,direct_2023_01
1257,2023-05-01,2,5,paid_social,acquisition,meta_acquisition_2023_05
1258,2023-01-21,4,1,organic,,organic_2023_01
1259,2023-10-13,1,10,direct_mail,,direct_mail_2023_10
1260,2023-07-01,5,7,direct,,direct_2023_07
1261,2024-01-30,1,13,direct_mail,,direct_mail_2024_01
1262,2023-10-23,1,10,direct_mail,,direct_mail_2023_10
1263,2023-04-03,3,4,email,,email_2023_04
1264,2024-06-13,3,18,email,,email_2024_06
1265,2024-01-22,3,13,email,,email_2024_01
1266,2023-04-13,1,4,direct_mail,,direct_mail_2023_04
1267,2024-03-25,4,15,organic,,organic_2024_03
1268,2023-09-07,2,9,paid_social,buyer_file,meta_buyer_file_2023_09
1269,2023-08-28,4,8,organic,,organic_2023_08
1270,2024-08-14,2,20,paid_social,buyer_file,meta_buyer_file_2024_08
1271,2024-06-20,1,18,direct_mail,,direct_mail_2024_06
1272,2023-04-03,2,4,paid_social,acquisition,meta_acquisition_2023_04
1273,2023-08-30,5,8,direct,,direct_2023_08
1274,2024-01-19,1,13,direct_mail,,direct_mail_2024_01
1275,2023-09-06,4,9,organic,,organic_2023_09
1276,2024-05-15,4,17,organic,,organic_2024_05
1277,2024-09-17,3,21,email,,email_2024_09
1278,2023-02-15,1,2,direct_mail,,direct_mail_2023_02
1279,2024-06-13,4,18,organic,,organic_2024_06
1280,2023-01-13,1,1,direct_mail,,direct_mail_2023_01
1281,2023-12-10,5,12,direct,,direct_2023_12
1282,2024-01-28,5,13,direct,,direct_2024_01
1283,2023-09-22,1,9,direct_mail,,direct_mail_2023_09
1284,2023-12-12,4,12,organic,,organic_2023_12
1285,2024-02-10,2,14,paid_social,buyer_file,meta_buyer_file_2024_02
1286,2023-12-01,2,12,paid_social,buyer_file,meta_buyer_file_2023_12
1287,2023-04-30,4,4,organic,,organic_2023_04
1288,2023-09-07,4,9,organic,,organic_2023_09
1289,2023-10-09,4,10,organic,,organic_2023_10
1290,2023-07-05,4,7,organic,,organic_2023_07
1291,2023-05-13,2,5,paid_social,acquisition,meta_acquisition_2023_05
1292,2024-07-25,1,19,direct_mail,,direct_mail_2024_07
1293,2024-05-25,1,17,direct_mail,,direct_mail_2024_05
1294,2023-03-22,3,3,email,,email_2023_03
1295,2024-01-14,2,13,paid_social,acquisition,meta_acquisition_2024_01
1296,2024-10-01,2,22,paid_social,acquisition,meta_acquisition_2024_10
1297,2024-05-17,5,17,direct,,direct_2024_05
1298,2023-05-07,1,5,direct_mail,,direct_mail_2023_05
1299,2023-08-11,2,8,paid_social,acquisition,meta_acquisition_2023_08
1300,2024-10-10,4,22,organic,,organic_2024_10
1301,2024-05-21,4,17,organic,,organic_2024_05
1302,2024-02-14,2,14,paid_social,acquisition,meta_acquisition_2024_02
1303,2024-01-28,3,13,email,,email_2024_01
1304,2024-09-05,3,21,email,,email_2024_09
1305,2023-04-04,5,4,direct,,direct_2023_04
1306,2024-06-07,5,18,direct,,direct_2024_06
1307,2023-06-29,2,6,paid_social,acquisition,meta_acquisition_2023_06
1308,2023-06-13,2,6,paid_social,acquisition,meta_acquisition_2023_06
1309,2024-06-16,5,18,direct,,direct_2024_06
1310,2023-02-10,2,2,paid_social,acquisition,meta_acquisition_2023_02
1311,2023-04-25,4,4,organic,,organic_2023_04
1312,2023-09-08,4,9,organic,,organic_2023_09
1313,2023-09-22,3,9,email,,email_2023_09
1314,2023-11-11,5,11,direct,,direct_2023_11
1315,2023-10-29,1,10,direct_mail,,direct_mail_2023_10
1316,2023-09-21,3,9,email,,email_2023_09
1317,2023-09-23,2,9,paid_social,acquisition,meta_acquisition_2023_09
1318,2023-12-19,3,12,email,,email_2023_12
1319,2023-12-17,2,12,paid_social,buyer_file,meta_buyer_file_2023_12
1320,2023-01-13,4,1,organic,,organic_2023_01
1321,2023-12-04,3,12,email,,email_2023_12
1322,2023-03-23,5,3,direct,,direct_2023_03
1323,2023-03-07,5,3,direct,,direct_2023_03
1324,2023-04-13,3,4,email,,email_2023_04
1325,2023-04-25,4,4,organic,,organic_2023_04
1326,2024-04-12,5,16,direct,,direct_2024_04
1327,2023-12-03,3,12,email,,email_2023_12
1328,2023-09-12,2,9,paid_social,acquisition,meta_acquisition_2023_09
1329,2023-07-06,2,7,paid_social,buyer_file,meta_buyer_file_2023_07
1330,2023-04-22,4,4,organic,,organic_2023_04
1331,2023-04-16,4,4,organic,,organic_2023_04
1332,2024-09-16,4,21,organic,,organic_2024_09
1333,2024-03-02,4,15,organic,,organic_2024_03
1334,2023-11-07,2,11,paid_social,buyer_file,meta_buyer_file_2023_11
1335,2023-07-27,1,7,direct_mail,,direct_mail_2023_07
1336,2023-04-20,1,4,direct_mail,,direct_mail_2023_04
1337,2023-02-17,4,2,organic,,organic_2023_02
1338,2023-03-17,2,3,paid_social,acquisition,meta_acquisition_2023_03
1339,2023-07-24,3,7,email,,email_2023_07
1340,2024-07-24,3,19,email,,email_2024_07
1341,2023-11-18,5,11,direct,,direct_2023_11
1342,2023-01-24,1,1,direct_mail,,direct_mail_2023_01
1343,2024-06-25,1,18,direct_mail,,direct_mail_2024_06
1344,2024-05-31,5,17,direct,,direct_2024_05
1345,2023-03-19,3,3,email,,email_2023_03
1346,2023-03-31,3,3,email,,email_2023_03
1347,2024-03-18,5,15,direct,,direct_2024_03
1348,2023-01-09,2,1,paid_social,acquisition,meta_acquisition_2023_01
1349,2024-04-13,3,16,email,,email_2024_04
1350,2024-08-13,1,20,direct_mail,,direct_mail_2024_08
1351,2023-02-10,4,2,organic,,organic_2023_02
1352,2023-10-05,2,10,paid_social,acquisition,meta_acquisition_2023_10
1353,2023-05-07,4,5,organic,,organic_2023_05
1354,2024-01-25,1,13,direct_mail,,direct_mail_2024_01
1355,2023-05-08,1,5,direct_mail,,direct_mail_2023_05
1356,2023-11-21,2,11,paid_social,buyer_file,meta_buyer_file_2023_11
1357,2024-04-12,1,16,direct_mail,,direct_mail_2024_04
1358,2023-11-14,4,11,organic,,organic_2023_11
1359,2023-03-28,3,3,email,,email_2023_03
1360,2024-10-24,5,22,direct,,direct_2024_10
1361,2023-05-24,4,5,organic,,organic_2023_05
1362,2023-10-28,2,10,paid_social,acquisition,meta_acquisition_2023_10
1363,2023-07-05,2,7,paid_social,acquisition,meta_acquisition_2023_07
1364,2024-01-18,5,13,direct,,direct_2024_01
1365,2023-04-13,1,4,direct_mail,,direct_mail_2023_04
1366,2024-05-02,2,17,paid_social,acquisition,meta_acquisition_2024_05
1367,2023-04-09,2,4,paid_social,acquisition,meta_acquisition_2023_04
1368,2023-10-17,5,10,direct,,direct_2023_10
1369,2023-12-03,4,12,organic,,organic_2023_12
1370,2023-10-01,4,10,organic,,organic_2023_10
1371,2023-02-05,4,2,organic,,organic_2023_02
1372,2023-01-15,1,1,direct_mail,,direct_mail_2023_01
1373,2023-10-14,3,10,email,,email_2023_10
1374,2024-01-10,2,13,paid_social,buyer_file,meta_buyer_file_2024_01
1375,2023-05-04,3,5,email,,email_2023_05
1376,2024-06-07,1,18,direct_mail,,direct_mail_2024_06
1377,2023-12-29,3,12,email,,email_2023_12
1378,2023-06-05,3,6,email,,email_2023_06
1379,2023-11-04,1,11,direct_mail,,direct_mail_2023_11
1380,2024-09-19,3,21,email,,email_2024_09
1381,2023-06-14,4,6,organic,,organic_2023_06
1382,2024-10-23,2,22,paid_social,acquisition,meta_acquisition_2024_10
1383,2023-05-24,5,5,direct,,direct_2023_05
1384,2024-10-05,3,22,email,,email_2024_10
1385,2024-09-16,2,21,paid_social,buyer_file,meta_buyer_file_2024_09
1386,2023-09-19,1,9,direct_mail,,direct_mail_2023_09
1387,2024-05-13,4,17,organic,,organic_2024_05
1388,2024-09-05,5,21,direct,,direct_2024_09
1389,2024-03-18,2,15,paid_social,acquisition,meta_acquisition_2024_03
1390,2024-05-12,2,17,paid_social,acquisition,meta_acquisition_2024_05
1391,2024-05-14,3,17,email,,email_2024_05
1392,2024-01-27,1,13,direct_mail,,direct_mail_2024_01
1393,2024-09-10,2,21,paid_social,buyer_file,meta_buyer_file_2024_09
1394,2024-08-10,5,20,direct,,direct_2024_08
1395,2024-03-18,4,15,organic,,organic_2024_03
1396,2023-04-12,2,4,paid_social,acquisition,meta_acquisition_2023_04
1397,2023-12-19,2,12,paid_social,acquisition,meta_acquisition_2023_12
1398,2024-10-12,2,22,paid_social,acquisition,meta_acquisition_2024_10
1399,2024-02-15,4,14,organic,,organic_2024_02
1400,2023-04-03,3,4,email,,email_2023_04
1401,2023-11-27,1,11,direct_mail,,direct_mail_2023_11
1402,2023-10-31,4,10,organic,,organic_2023_10
1403,2023-09-27,1,9,direct_mail,,direct_mail_2023_09
1404,2024-05-21,2,17,paid_social,acquisition,meta_acquisition_2024_05
1405,2023-05-29,1,5,direct_mail,,direct_mail_2023_05
1406,2024-02-29,3,14,email,,email_2024_02
1407,2024-02-14,3,14,email,,email_2024_02
1408,2024-01-08,4,13,organic,,organic_2024_01
1409,2023-11-24,3,11,email,,email_2023_11
1410,2023-09-10,4,9,organic,,organic_2023_09
1411,2024-05-02,3,17,email,,email_2024_05
1412,2023-06-25,1,6,direct_mail,,direct_mail_2023_06
1413,2023-05-17,5,5,direct,,direct_2023_05
1414,2023-12-05,2,12,paid_social,acquisition,meta_acquisition_2023_12
