drop_id,drop_date,audience_type,customer_id,is_mailed
dm_2024_fall_buyer,2024-09-10,buyer_file,1157,0
dm_2024_fall_buyer,2024-09-10,buyer_file,1572,0
dm_2024_fall_buyer,2024-09-10,buyer_file,1293,1
dm_2024_fall_buyer,2024-09-10,buyer_file,757,1
dm_2024_fall_buyer,2024-09-10,buyer_file,356,1
dm_2024_fall_buyer,2024-09-10,buyer_file,243,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1423,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1486,1
dm_2024_fall_buyer,2024-09-10,buyer_file,320,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1913,1
dm_2024_fall_buyer,2024-09-10,buyer_file,808,1
dm_2024_fall_buyer,2024-09-10,buyer_file,357,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1692,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1089,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1543,1
dm_2024_fall_buyer,2024-09-10,buyer_file,605,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1217,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1054,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1875,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2226,1
dm_2024_fall_buyer,2024-09-10,buyer_file,924,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1642,1
dm_2024_fall_buyer,2024-09-10,buyer_file,72,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1939,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1857,1
dm_2024_fall_buyer,2024-09-10,buyer_file,272,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1049,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2086,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1250,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1103,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1232,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1751,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2234,1
dm_2024_fall_buyer,2024-09-10,buyer_file,256,0
dm_2024_fall_buyer,2024-09-10,buyer_file,1307,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1273,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2315,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1032,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2240,0
dm_2024_fall_buyer,2024-09-10,buyer_file,321,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1667,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1357,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1386,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2081,1
dm_2024_fall_buyer,2024-09-10,buyer_file,561,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1056,1
dm_2024_fall_buyer,2024-09-10,buyer_file,618,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1114,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1391,0
dm_2024_fall_buyer,2024-09-10,buyer_file,2495,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1686,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1691,1
dm_2024_fall_buyer,2024-09-10,buyer_file,927,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2479,1
dm_2024_fall_buyer,2024-09-10,buyer_file,228,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1858,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1659,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1029,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2259,0
dm_2024_fall_buyer,2024-09-10,buyer_file,1990,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2004,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1624,1
dm_2024_fall_buyer,2024-09-10,buyer_file,412,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1183,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1039,1
dm_2024_fall_buyer,2024-09-10,buyer_file,447,0
dm_2024_fall_buyer,2024-09-10,buyer_file,1503,1
dm_2024_fall_buyer,2024-09-10,buyer_file,404,1
dm_2024_fall_buyer,2024-09-10,buyer_file,477,0
dm_2024_fall_buyer,2024-09-10,buyer_file,1098,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2295,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1123,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1146,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1320,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2132,0
dm_2024_fall_buyer,2024-09-10,buyer_file,1754,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2260,1
dm_2024_fall_buyer,2024-09-10,buyer_file,31,0
dm_2024_fall_buyer,2024-09-10,buyer_file,1453,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1775,0
dm_2024_fall_buyer,2024-09-10,buyer_file,1743,1
dm_2024_fall_buyer,2024-09-10,buyer_file,507,0
dm_2024_fall_buyer,2024-09-10,buyer_file,1156,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2468,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1030,1
dm_2024_fall_buyer,2024-09-10,buyer_file,224,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1024,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2098,1
dm_2024_fall_buyer,2024-09-10,buyer_file,850,1
dm_2024_fall_buyer,2024-09-10,buyer_file,436,1
dm_2024_fall_buyer,2024-09-10,buyer_file,489,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1406,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1626,0
dm_2024_fall_buyer,2024-09-10,buyer_file,1531,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1714,0
dm_2024_fall_buyer,2024-09-10,buyer_file,1820,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1372,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1549,1
dm_2024_fall_buyer,2024-09-10,buyer_file,4,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1191,1
dm_2024_fall_buyer,2024-09-10,buyer_file,759,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1478,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1484,1
dm_2024_fall_buyer,2024-09-10,buyer_file,633,0
dm_2024_fall_buyer,2024-09-10,buyer_file,2075,1
dm_2024_fall_buyer,2024-09-10,buyer_file,834,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1444,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1367,1
dm_2024_fall_buyer,2024-09-10,buyer_file,278,0
dm_2024_fall_buyer,2024-09-10,buyer_file,346,1
dm_2024_fall_buyer,2024-09-10,buyer_file,846,1
dm_2024_fall_buyer,2024-09-10,buyer_file,888,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1582,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1227,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1236,0
dm_2024_fall_buyer,2024-09-10,buyer_file,1194,1
dm_2024_fall_buyer,2024-09-10,buyer_file,389,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1120,1
dm_2024_fall_buyer,2024-09-10,buyer_file,844,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1533,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2146,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1274,1
dm_2024_fall_buyer,2024-09-10,buyer_file,986,1
dm_2024_fall_buyer,2024-09-10,buyer_file,770,0
dm_2024_fall_buyer,2024-09-10,buyer_file,65,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1403,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2153,1
dm_2024_fall_buyer,2024-09-10,buyer_file,490,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1421,1
dm_2024_fall_buyer,2024-09-10,buyer_file,957,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1901,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1359,0
dm_2024_fall_buyer,2024-09-10,buyer_file,2288,1
dm_2024_fall_buyer,2024-09-10,buyer_file,831,1
dm_2024_fall_buyer,2024-09-10,buyer_file,75,1
dm_2024_fall_buyer,2024-09-10,buyer_file,193,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1811,1
dm_2024_fall_buyer,2024-09-10,buyer_file,758,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2383,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1983,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1136,1
dm_2024_fall_buyer,2024-09-10,buyer_file,286,0
dm_2024_fall_buyer,2024-09-10,buyer_file,2000,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1002,0
dm_2024_fall_buyer,2024-09-10,buyer_file,861,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1244,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1408,0
dm_2024_fall_buyer,2024-09-10,buyer_file,1482,1
dm_2024_fall_buyer,2024-09-10,buyer_file,491,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1456,1
dm_2024_fall_buyer,2024-09-10,buyer_file,183,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2113,0
dm_2024_fall_buyer,2024-09-10,buyer_file,355,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1498,1
dm_2024_fall_buyer,2024-09-10,buyer_file,916,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1027,1
dm_2024_fall_buyer,2024-09-10,buyer_file,912,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2053,1
dm_2024_fall_buyer,2024-09-10,buyer_file,239,0
dm_2024_fall_buyer,2024-09-10,buyer_file,1365,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1362,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1137,1
dm_2024_fall_buyer,2024-09-10,buyer_file,213,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1643,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2484,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2340,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1345,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1106,1
dm_2024_fall_buyer,2024-09-10,buyer_file,101,1
dm_2024_fall_buyer,2024-09-10,buyer_file,146,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1652,1
dm_2024_fall_buyer,2024-09-10,buyer_file,935,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1984,1
dm_2024_fall_buyer,2024-09-10,buyer_file,112,1
dm_2024_fall_buyer,2024-09-10,buyer_file,12,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1830,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2207,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2266,1
dm_2024_fall_buyer,2024-09-10,buyer_file,681,1
dm_2024_fall_buyer,2024-09-10,buyer_file,700,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1508,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1792,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1620,1
dm_2024_fall_buyer,2024-09-10,buyer_file,470,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1337,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1155,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1433,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1262,0
dm_2024_fall_buyer,2024-09-10,buyer_file,908,0
dm_2024_fall_buyer,2024-09-10,buyer_file,1623,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1190,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2444,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1590,1
dm_2024_fall_buyer,2024-09-10,buyer_file,606,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1629,1
dm_2024_fall_buyer,2024-09-10,buyer_file,47,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1986,1
dm_2024_fall_buyer,2024-09-10,buyer_file,361,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1497,1
dm_2024_fall_buyer,2024-09-10,buyer_file,511,0
dm_2024_fall_buyer,2024-09-10,buyer_file,49,0
dm_2024_fall_buyer,2024-09-10,buyer_file,317,1
dm_2024_fall_buyer,2024-09-10,buyer_file,265,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1867,1
dm_2024_fall_buyer,2024-09-10,buyer_file,384,1
dm_2024_fall_buyer,2024-09-10,buyer_file,885,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2439,0
dm_2024_fall_buyer,2024-09-10,buyer_file,38,1
dm_2024_fall_buyer,2024-09-10,buyer_file,165,0
dm_2024_fall_buyer,2024-09-10,buyer_file,2250,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1302,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1015,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1589,1
dm_2024_fall_buyer,2024-09-10,buyer_file,92,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1267,1
dm_2024_fall_buyer,2024-09-10,buyer_file,713,1
dm_2024_fall_buyer,2024-09-10,buyer_file,444,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2165,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1929,1
dm_2024_fall_buyer,2024-09-10,buyer_file,61,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2273,0
dm_2024_fall_buyer,2024-09-10,buyer_file,1675,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1631,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1526,1
dm_2024_fall_buyer,2024-09-10,buyer_file,897,1
dm_2024_fall_buyer,2024-09-10,buyer_file,382,0
dm_2024_fall_buyer,2024-09-10,buyer_file,471,1
dm_2024_fall_buyer,2024-09-10,buyer_file,413,0
dm_2024_fall_buyer,2024-09-10,buyer_file,589,1
dm_2024_fall_buyer,2024-09-10,buyer_file,493,1
dm_2024_fall_buyer,2024-09-10,buyer_file,90244,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2352,1
dm_2024_fall_buyer,2024-09-10,buyer_file,544,1
dm_2024_fall_buyer,2024-09-10,buyer_file,306,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1607,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1431,1
dm_2024_fall_buyer,2024-09-10,buyer_file,44,1
dm_2024_fall_buyer,2024-09-10,buyer_file,995,0
dm_2024_fall_buyer,2024-09-10,buyer_file,431,1
dm_2024_fall_buyer,2024-09-10,buyer_file,107,0
dm_2024_fall_buyer,2024-09-10,buyer_file,2091,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2281,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1281,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1622,1
dm_2024_fall_buyer,2024-09-10,buyer_file,510,1
dm_2024_fall_buyer,2024-09-10,buyer_file,53,1
dm_2024_fall_buyer,2024-09-10,buyer_file,347,0
dm_2024_fall_buyer,2024-09-10,buyer_file,680,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2013,1
dm_2024_fall_buyer,2024-09-10,buyer_file,448,1
dm_2024_fall_buyer,2024-09-10,buyer_file,996,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1651,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2184,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1092,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2160,0
dm_2024_fall_buyer,2024-09-10,buyer_file,676,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1785,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1462,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1166,1
dm_2024_fall_buyer,2024-09-10,buyer_file,940,1
dm_2024_fall_buyer,2024-09-10,buyer_file,626,0
dm_2024_fall_buyer,2024-09-10,buyer_file,1203,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1877,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2407,1
dm_2024_fall_buyer,2024-09-10,buyer_file,748,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2188,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2392,1
dm_2024_fall_buyer,2024-09-10,buyer_file,853,1
dm_2024_fall_prospect,2024-09-10,prospect,90356,0
dm_2024_fall_prospect,2024-09-10,prospect,90107,1
dm_2024_fall_prospect,2024-09-10,prospect,90189,1
dm_2024_fall_prospect,2024-09-10,prospect,90313,1
dm_2024_fall_prospect,2024-09-10,prospect,90328,0
dm_2024_fall_prospect,2024-09-10,prospect,90223,1
dm_2024_fall_prospect,2024-09-10,prospect,90295,1
dm_2024_fall_prospect,2024-09-10,prospect,90265,1
dm_2024_fall_prospect,2024-09-10,prospect,90168,1
dm_2024_fall_prospect,2024-09-10,prospect,90010,1
dm_2024_fall_prospect,2024-09-10,prospect,90143,0
dm_2024_fall_prospect,2024-09-10,prospect,90166,1
dm_2024_fall_prospect,2024-09-10,prospect,90009,1
dm_2024_fall_prospect,2024-09-10,prospect,90331,1
dm_2024_fall_prospect,2024-09-10,prospect,90172,1
dm_2024_fall_prospect,2024-09-10,prospect,90210,1
dm_2024_fall_prospect,2024-09-10,prospect,90385,1
dm_2024_fall_prospect,2024-09-10,prospect,90363,1
dm_2024_fall_prospect,2024-09-10,prospect,90296,1
dm_2024_fall_prospect,2024-09-10,prospect,90118,1
dm_2024_fall_prospect,2024-09-10,prospect,90249,0
dm_2024_fall_prospect,2024-09-10,prospect,90176,1
dm_2024_fall_prospect,2024-09-10,prospect,90160,1
dm_2024_fall_prospect,2024-09-10,prospect,90024,0
dm_2024_fall_prospect,2024-09-10,prospect,90070,1
dm_2024_fall_prospect,2024-09-10,prospect,90365,1
dm_2024_fall_prospect,2024-09-10,prospect,90136,1
dm_2024_fall_prospect,2024-09-10,prospect,90092,1
dm_2024_fall_prospect,2024-09-10,prospect,90288,1
dm_2024_fall_prospect,2024-09-10,prospect,90395,1
dm_2024_fall_prospect,2024-09-10,prospect,90037,1
dm_2024_fall_prospect,2024-09-10,prospect,90242,1
dm_2024_fall_prospect,2024-09-10,prospect,90360,1
dm_2024_fall_prospect,2024-09-10,prospect,90275,0
dm_2024_fall_prospect,2024-09-10,prospect,90301,0
dm_2024_fall_prospect,2024-09-10,prospect,90086,1
dm_2024_fall_prospect,2024-09-10,prospect,90170,1
dm_2024_fall_prospect,2024-09-10,prospect,90229,0
dm_2024_fall_prospect,2024-09-10,prospect,90064,0
dm_2024_fall_prospect,2024-09-10,prospect,90154,1
dm_2024_fall_prospect,2024-09-10,prospect,90018,1
dm_2024_fall_prospect,2024-09-10,prospect,90067,1
dm_2024_fall_prospect,2024-09-10,prospect,90364,1
dm_2024_fall_prospect,2024-09-10,prospect,90029,1
dm_2024_fall_prospect,2024-09-10,prospect,90350,1
dm_2024_fall_prospect,2024-09-10,prospect,90124,1
dm_2024_fall_prospect,2024-09-10,prospect,90276,0
dm_2024_fall_prospect,2024-09-10,prospect,90389,1
dm_2024_fall_prospect,2024-09-10,prospect,90252,1
dm_2024_fall_prospect,2024-09-10,prospect,90220,1
dm_2024_fall_prospect,2024-09-10,prospect,90089,1
dm_2024_fall_prospect,2024-09-10,prospect,90193,1
dm_2024_fall_prospect,2024-09-10,prospect,90155,1
dm_2024_fall_prospect,2024-09-10,prospect,90264,0
dm_2024_fall_prospect,2024-09-10,prospect,90370,0
dm_2024_fall_prospect,2024-09-10,prospect,90323,1
dm_2024_fall_prospect,2024-09-10,prospect,90211,1
dm_2024_fall_prospect,2024-09-10,prospect,90128,1
dm_2024_fall_prospect,2024-09-10,prospect,90393,0
dm_2024_fall_prospect,2024-09-10,prospect,90332,1
dm_2024_fall_prospect,2024-09-10,prospect,90148,1
dm_2024_fall_prospect,2024-09-10,prospect,90294,0
dm_2024_fall_prospect,2024-09-10,prospect,90126,1
dm_2024_fall_prospect,2024-09-10,prospect,90209,0
dm_2024_fall_prospect,2024-09-10,prospect,90287,0
dm_2024_fall_prospect,2024-09-10,prospect,90027,1
dm_2024_fall_prospect,2024-09-10,prospect,90198,1
dm_2024_fall_prospect,2024-09-10,prospect,90101,1
dm_2024_fall_prospect,2024-09-10,prospect,90353,1
dm_2024_fall_prospect,2024-09-10,prospect,90263,1
dm_2024_fall_prospect,2024-09-10,prospect,90180,1
dm_2024_fall_prospect,2024-09-10,prospect,90114,0
dm_2024_fall_prospect,2024-09-10,prospect,90391,1
dm_2024_fall_prospect,2024-09-10,prospect,90044,1
dm_2024_fall_prospect,2024-09-10,prospect,90012,0
dm_2024_fall_prospect,2024-09-10,prospect,90041,1
dm_2024_fall_prospect,2024-09-10,prospect,90073,1
dm_2024_fall_prospect,2024-09-10,prospect,90225,1
dm_2024_fall_prospect,2024-09-10,prospect,90282,1
dm_2024_fall_prospect,2024-09-10,prospect,90382,0
dm_2024_fall_prospect,2024-09-10,prospect,90194,1
dm_2024_fall_prospect,2024-09-10,prospect,90308,1
dm_2024_fall_prospect,2024-09-10,prospect,90171,1
dm_2024_fall_prospect,2024-09-10,prospect,90327,1
dm_2024_fall_prospect,2024-09-10,prospect,90397,1
dm_2024_fall_prospect,2024-09-10,prospect,90399,1
dm_2024_fall_prospect,2024-09-10,prospect,90001,1
dm_2024_fall_prospect,2024-09-10,prospect,90151,0
dm_2024_fall_prospect,2024-09-10,prospect,90258,0
dm_2024_fall_prospect,2024-09-10,prospect,90398,1
dm_2024_fall_prospect,2024-09-10,prospect,90076,1
dm_2024_fall_prospect,2024-09-10,prospect,90251,1
dm_2024_fall_prospect,2024-09-10,prospect,90236,1
dm_2024_fall_prospect,2024-09-10,prospect,90330,1
dm_2024_fall_prospect,2024-09-10,prospect,90269,1
dm_2024_fall_prospect,2024-09-10,prospect,90349,1
dm_2024_fall_prospect,2024-09-10,prospect,90244,1
dm_2024_fall_prospect,2024-09-10,prospect,90025,1
dm_2024_fall_prospect,2024-09-10,prospect,90111,1
dm_2024_fall_prospect,2024-09-10,prospect,90199,1
dm_2024_fall_prospect,2024-09-10,prospect,90392,0
dm_2024_fall_prospect,2024-09-10,prospect,90213,1
dm_2024_fall_prospect,2024-09-10,prospect,90310,1
dm_2024_fall_prospect,2024-09-10,prospect,90335,1
dm_2024_fall_prospect,2024-09-10,prospect,90100,1
dm_2024_fall_prospect,2024-09-10,prospect,90217,1
dm_2024_fall_prospect,2024-09-10,prospect,90302,1
dm_2024_fall_prospect,2024-09-10,prospect,90130,1
dm_2024_fall_prospect,2024-09-10,prospect,90156,1
dm_2024_fall_prospect,2024-09-10,prospect,90145,1
dm_2024_fall_prospect,2024-09-10,prospect,90109,1
dm_2024_fall_prospect,2024-09-10,prospect,90133,0
dm_2024_fall_prospect,2024-09-10,prospect,90207,1
dm_2024_fall_prospect,2024-09-10,prospect,90261,1
dm_2024_fall_prospect,2024-09-10,prospect,90320,0
dm_2024_fall_prospect,2024-09-10,prospect,90338,1
dm_2024_fall_prospect,2024-09-10,prospect,90120,1
dm_2024_fall_prospect,2024-09-10,prospect,90054,1
dm_2024_fall_prospect,2024-09-10,prospect,90354,1
dm_2024_fall_prospect,2024-09-10,prospect,90346,1
dm_2024_fall_prospect,2024-09-10,prospect,90078,0
dm_2024_fall_prospect,2024-09-10,prospect,90333,1
dm_2024_fall_prospect,2024-09-10,prospect,90329,1
dm_2024_fall_prospect,2024-09-10,prospect,90190,1
dm_2024_fall_prospect,2024-09-10,prospect,90226,0
dm_2024_fall_prospect,2024-09-10,prospect,90216,1
dm_2024_fall_prospect,2024-09-10,prospect,90046,1
dm_2024_fall_prospect,2024-09-10,prospect,90245,0
dm_2024_fall_prospect,2024-09-10,prospect,90303,1
dm_2024_fall_prospect,2024-09-10,prospect,90230,1
dm_2024_fall_prospect,2024-09-10,prospect,90113,0
dm_2024_fall_prospect,2024-09-10,prospect,90362,0
dm_2024_fall_prospect,2024-09-10,prospect,90383,1
dm_2024_fall_prospect,2024-09-10,prospect,90348,1
dm_2024_fall_prospect,2024-09-10,prospect,90144,0
dm_2024_fall_prospect,2024-09-10,prospect,90183,1
dm_2024_fall_prospect,2024-09-10,prospect,90237,1
dm_2024_fall_prospect,2024-09-10,prospect,90347,1
dm_2024_fall_prospect,2024-09-10,prospect,90351,0
dm_2024_fall_prospect,2024-09-10,prospect,90400,1
dm_2024_fall_prospect,2024-09-10,prospect,90212,1
dm_2024_fall_prospect,2024-09-10,prospect,90376,1
dm_2024_fall_prospect,2024-09-10,prospect,90366,1
dm_2024_fall_prospect,2024-09-10,prospect,90285,1
dm_2024_fall_prospect,2024-09-10,prospect,90201,0
dm_2024_fall_prospect,2024-09-10,prospect,90278,1
dm_2024_fall_prospect,2024-09-10,prospect,90138,1
dm_2024_fall_prospect,2024-09-10,prospect,90081,1
dm_2024_fall_prospect,2024-09-10,prospect,90179,1
dm_2024_fall_prospect,2024-09-10,prospect,90011,1
dm_2024_fall_prospect,2024-09-10,prospect,90131,0
dm_2024_fall_prospect,2024-09-10,prospect,90158,1
dm_2024_fall_prospect,2024-09-10,prospect,90231,1
dm_2024_fall_prospect,2024-09-10,prospect,90233,1
dm_2024_fall_prospect,2024-09-10,prospect,90142,1
dm_2024_fall_prospect,2024-09-10,prospect,90235,1
dm_2024_fall_prospect,2024-09-10,prospect,90227,0
dm_2024_fall_prospect,2024-09-10,prospect,90267,1
dm_2024_fall_prospect,2024-09-10,prospect,90257,1
dm_2024_fall_prospect,2024-09-10,prospect,90337,1
dm_2024_fall_prospect,2024-09-10,prospect,90127,1
dm_2024_fall_prospect,2024-09-10,prospect,90068,1
dm_2024_fall_prospect,2024-09-10,prospect,90256,1
dm_2024_fall_prospect,2024-09-10,prospect,90240,1
dm_2024_fall_prospect,2024-09-10,prospect,90334,0
dm_2024_fall_prospect,2024-09-10,prospect,90262,1
dm_2024_fall_prospect,2024-09-10,prospect,90096,1
dm_2024_fall_prospect,2024-09-10,prospect,90157,1
dm_2024_fall_prospect,2024-09-10,prospect,90259,1
dm_2024_fall_prospect,2024-09-10,prospect,90379,1
dm_2024_fall_prospect,2024-09-10,prospect,90074,1
dm_2024_fall_prospect,2024-09-10,prospect,90167,1
dm_2024_fall_prospect,2024-09-10,prospect,90062,1
dm_2024_fall_prospect,2024-09-10,prospect,90271,1
dm_2024_fall_prospect,2024-09-10,prospect,90215,1
dm_2024_fall_prospect,2024-09-10,prospect,90129,1
dm_2024_fall_prospect,2024-09-10,prospect,90342,1
dm_2024_fall_prospect,2024-09-10,prospect,90375,1
dm_2024_fall_prospect,2024-09-10,prospect,90036,0
dm_2024_fall_prospect,2024-09-10,prospect,90316,1
dm_2024_fall_prospect,2024-09-10,prospect,90091,1
dm_2024_fall_prospect,2024-09-10,prospect,90218,1
dm_2024_fall_prospect,2024-09-10,prospect,90049,1
dm_2024_fall_prospect,2024-09-10,prospect,90115,1
dm_2024_fall_prospect,2024-09-10,prospect,90192,1
dm_2024_fall_prospect,2024-09-10,prospect,90381,1
dm_2024_fall_prospect,2024-09-10,prospect,90202,1
dm_2024_fall_prospect,2024-09-10,prospect,90065,1
dm_2024_fall_prospect,2024-09-10,prospect,90260,1
dm_2024_fall_prospect,2024-09-10,prospect,90008,1
dm_2024_fall_prospect,2024-09-10,prospect,90305,1
dm_2024_fall_prospect,2024-09-10,prospect,90238,0
dm_2024_fall_prospect,2024-09-10,prospect,90228,1
dm_2024_fall_prospect,2024-09-10,prospect,90122,1
dm_2024_fall_prospect,2024-09-10,prospect,90321,1
dm_2024_fall_prospect,2024-09-10,prospect,90284,1
dm_2024_fall_prospect,2024-09-10,prospect,90108,1
dm_2024_fall_prospect,2024-09-10,prospect,90390,1
